CAPENT_ID	TIPO_CAPITOLO	ANNO_ESERCIZIO	NUMERO_CAPITOLO	NUMERO_ARTICOLO	NUMERO_UEB	DESCRIZIONE	DESCRIZIONE_ARTICOLO	TITOLO	TIPOLOGIA	CATEGORIA	PDC_FIN_QUARTO	PDC_FIN_QUINTO	NOTE	FLAG_RILEVANTE_IVA	FLAG_PER_MEMORIA	TIPO_FINANZIAMENTO	TIPO_VINCOLO	TIPO_FONDO	SIOPE_LIVELLO_1	SIOPE_LIVELLO_2	SIOPE_LIVELLO_3	CLASSIFICATORE_1	CLASSIFICATORE_2	CLASSIFICATORE_3	CLASSIFICATORE_4	CLASSIFICATORE_5	CLASSIFICATORE_6	CLASSIFICATORE_7	CLASSIFICATORE_8	CLASSIFICATORE_9	CLASSIFICATORE_10	CLASSIFICATORE_11	CLASSIFICATORE_12	CLASSIFICATORE_13	CLASSIFICATORE_14	CLASSIFICATORE_15	CENTRO_RESP	CDC	CLASSE_CAPITOLO	FLAG_ACCERTABILE	STANZIAMENTO_INIZIALE	STANZIAMENTO_INIZIALE_RES	STANZIAMENTO_INIZIALE_CASSA	STANZIAMENTO	STANZIAMENTO_RES	STANZIAMENTO_CASSA	STANZIAMENTO_INIZIALE_ANNO2	STANZIAMENTO_ANNO2	STANZIAMENTO_INIZIALE_ANNO3	STANZIAMENTO_ANNO3	FL_MIGRATO	DATA_INS	ENTE_PROPRIETARIO_ID
312776	CAP-EG	2016	1461003	0	1	EX1461003 - CONTRIBUTO DA PRIVATI PER ARCHIVIO PRATICHE EDILIZIE		4000000	4020000	4020300	E.4.02.03.03.000			N	N																						050		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
312771	CAP-EG	2016	1570000	0	1	EX1570000 - CONTRIBUTO DA ALTRI ENTI DEL SETTORE PUBBLICO PER IL RESTAURO AFFRESCHI PORTICO DUGENTESCO - INTERVENTO  COMPLEMENTARE PISU (FIN. CAP. 8081/2)		4000000	4020000	4020100	E.4.02.01.02.000			N	N																						050		STD	S	0	0	0	0	25000	25000	0	0	0	0	N	03/02/2016 10:37:04	30
312770	CAP-EG	2016	1778001	0	1	EX1778001 - CONTRIBUTO REGIONALE PER EDIFICI SCOLASTICI - INTERVENTI DI CONSOLIDAMENTO STRUTTURALE (GOZZANO)  - FIN. CAP. 5842004		4000000	4020000	4020100	E.4.02.01.02.000			N	N																						060		STD	S	0	0	0	0	800000	800000	0	0	0	0	N	03/02/2016 10:37:04	30
312769	CAP-EG	2016	1787001	0	1	EX1787001 - CONTRIBUTO STATALE PER INTERVENTI DI SALVAGUARDIA IDROGEOLOGICA - SCOLMATORE		4000000	4020000	4020100	E.4.02.01.01.000			N	N																						050		STD	S	0	0	0	32000000	0	32000000	0	0	0	0	N	03/02/2016 10:37:04	30
312772	CAP-EG	2016	1450001	0	1	EX1450001 - INTROITO DA PROVENTI DIRITTI DI ESCAVAZIONE		4000000	4050000	4050100	E.4.05.01.01.000			N	N																						050		STD	S	0	0	0	55000	0	55000	0	55000	0	0	N	03/02/2016 10:37:04	30
312773	CAP-EG	2016	1450002	0	1	EX1450002 - PROVENTI PER DIRITTI D'USO		4000000	4050000	4050100	E.4.05.01.01.000			N	N																						050		STD	S	0	0	0	0	6160	6160	0	0	0	0	N	03/02/2016 10:37:04	30
312768	CAP-EG	2016	1365001	0	1	EX1365001 - INTROITO PER CESSIONI BENI PATRIMONIALI CON VINCOLO		4000000	4040000	4040100	E.4.04.02.01.000			N	N																						030		STD	S	0	0	0	0	47050	47050	0	0	0	0	N	03/02/2016 10:37:04	30
1426757	CAP-EG	2016	1592000	0	1	CONTRIBUTO FONDAZIONE CASSA DI RISPARMIO DI TORINO PER ARREDI SOCIAL HOUSING		4000000	4050000	4050400	E.4.05.04.99.000			N	N																						070		STD	S	0	0	0	0	20000	20000	0	0	0	0	N	03/02/2016 10:37:04	30
1428756	CAP-EG	2016	1622000	0	1	DESTINAZIONE INCASSI VINCOLATI A SPESE CORRENTI AI		9000000	9020000	9029900	E.9.02.99.99.000			N	N																						030		STD	S	0	0	0	20000000	0	20000000	0	20000000	0	0	N	03/02/2016 10:37:04	30
1428757	CAP-EG	2016	1622001	0	1	REINTEGRO INCASSI VINCOLATI AI SENSI DELL'ART. 195		9000000	9020000	9029900	E.9.02.99.99.000			N	N																						030		STD	S	0	0	0	20000000	0	20000000	0	20000000	0	0	N	03/02/2016 10:37:04	30
1426754	CAP-EG	2016	548000	0	1	CONTRIBUTO DA ASSOCIAZIONE BAFFI E CODE DA DESTINARE A STERILIZZAZIONE GATTI RANDAGI SUL TERRITORIO COMUNALE		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						050		STD	S	0	0	0	0	300	300	0	0	0	0	N	03/02/2016 10:37:04	30
1426756	CAP-EG	2016	758002	0	1	RIMBORSO ASSICURATIVO SINISTRO AL VARCO ELETTRONICO DI VIA VENETO		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						090		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1426753	CAP-EG	2016	1118001	0	1	CONTRIBUTO STATO IN CONTO INTERESSI D.M. INTERNO 28/07/2015		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						030		STD	S	0	0	0	96500,72	0	96500,72	0	79274,76	0	0	N	03/02/2016 10:37:04	30
1426755	CAP-EG	2016	552001	0	1	CREDITO IVA PER ATTIVITA' COMMERCIALI		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						030		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1428751	CAP-EG	2016	745002	0	1	IVA SU CANONE CONCESSORIO DISTRIBUZIONE GAS DA ATE		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						030		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1428750	CAP-EG	2016	855000	0	1	CONTRIBUTO DALLO STATO PER PROGETTO "SWEET HOME"		2000000	2010100	2010101	E.2.01.01.01.000			N	N																						070		STD	S	0	0	0	0	1,81	1,81	0	0	0	0	N	03/02/2016 10:37:04	30
1428752	CAP-EG	2016	1215000	0	1	CONTRIBUTO DA FEDERAZIONE ITALIANA HOCKEY PER ACQU		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						080		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1428754	CAP-EG	2016	1216000	0	1	CONTRIBUTO DA PRIVATI PER REALIZZAZIONE EVENTI E I		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						080		STD	S	0	0	0	0	20000	20000	0	0	0	0	N	03/02/2016 10:37:04	30
1428755	CAP-EG	2016	1385000	0	1	CONTRIBUTO IN CONTO CAPITALE DALLO STATO PER PROGE		4000000	4020000	4020100	E.4.02.01.01.000			N	N																						070		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1428753	CAP-EG	2016	1215001	0	1	CONTRIBUTO FONDAZIONE BANCA POPOLARE DI NOVARA PER		3000000	3050000	3059900	E.3.05.99.99.000			N	N																						070		STD	S	0	0	0	0	10000	10000	0	0	0	0	N	03/02/2016 10:37:04	30
312775	CAP-EG	2016	1641002	0	1	CONTRIBUTI DA PRIVATI PER TORRE DELL'ANGELO - INTERVENTI DI RESTAURO CONSERVATIVO 8FIN. CAP.6986004		4000000	4020000	4020300	E.4.02.03.03.000			N	N																						000		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
312753	CAP-EG	2016	331001	0	1	CONTRIBUTO REGIONALE PER AZIONI DI CONTRASTO AL FENOMENO DI VIOLENZA SULLE DONNE		2000000	2010100	2010102	E.2.01.01.02.000			N	N																						000		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
131300	CAP-EG	2016	2000	0	1	AVANZO DI AMMINISTRAZIONE APPLICATO - FINANZIAMENTO INVESTIMENTI					E.0.01.01.01.000			N	N																						000		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
1858	CAP-EG	2016	490002	0	1	EX490002 - PROGETTO SAIDA- FINANZIATO DALLA REGIONE PIEMONTE CON RISORSE DEL FONDO SOCIALE EUROPEO- POR FSE - CAP. SPESA 2927/2-2927/3		2000000	2010500	2010501	E.2.01.05.01.000			N	N																						000		STD	S	0	0	0	0	30458	30458	0	0	0	0	N	03/02/2016 10:37:04	30
1426751	CAP-EG	2016	1000	0	1	AVANZO DI AMMINISTRAZIONE APPLICATO - VINCOLATO					E.0.01.01.01.000			N	N																						000		STD	S	0	0	0	0	0	0	0	0	0	0	N	03/02/2016 10:37:04	30
